crowd_density_norm,facial_discomfort_prob,audio_overload_score,physio_stress_prob,visual_confusion_prob,overload_probability,overload_level,crowd_weight,face_weight,audio_weight,physio_weight
0.0090650088971209,0.46002078,0.2970752792272834,0.0042877615583496,0.9953208565711976,,High,,,,
0.0093240043389226,0.46002078,0.4229167482303636,0.0253686934425891,0.9953179955482484,,High,,,,
0.0123456807767129,0.46002078,0.4335717104241667,0.008026598854744,0.9953180551528932,,High,,,,
0.0136406784019713,0.46002078,0.4732992771263525,0.0060797907868191,0.9953209757804872,,High,,,,
0.0237416945866114,0.46002078,0.564033071519816,0.0059664916323739,0.9953188300132751,,High,,,,
0.0320296967420774,0.46002078,0.4605267893925315,0.0026112228621363,0.9953239560127258,,High,,,,
0.0354830390549538,0.46002078,0.5714890610535802,0.0011862534538764,0.9953088760375975,,High,,,,
0.042130707822655,0.46002078,0.5585081913915929,0.0021054499379304,0.9953040480613708,,High,,,,
0.0544763988074929,0.46002078,0.467925812330941,0.0062529495005031,0.995311975479126,,High,,,,
0.0687213982056474,0.46002078,0.504523071100084,0.0051364618070854,0.9953134059906006,,High,,,,
0.0687214084137723,0.46002078,0.5222746079896753,0.0049343342605144,0.9953151345252992,,High,,,,
0.0953121039008272,0.46002078,0.5057381623118999,0.0019808601194012,0.9953121542930604,,High,,,,
0.1339894847227933,0.46002078,0.5381171320202155,0.0028850856101247,0.9953068494796752,,High,,,,
0.1795735093380124,0.46002078,0.498340675998952,0.0048875997352011,0.9953001141548156,,High,,,,
0.2013295143581028,0.46002078,0.6277888245155736,0.0067885039792246,0.9952985048294068,,High,,,,
0.2204092144313466,0.46002078,0.5291646974232207,0.0395314655723621,0.995297074317932,,High,,,,
0.2351722455456042,0.46002078,0.5281612965613023,0.078999728803858,0.995287537574768,,High,,,,
0.2400069155963188,0.46002078,0.5189146056058236,0.0465433613848274,0.995289146900177,,High,,,,
0.2502805971101809,0.46002078,0.5316288850649926,0.0022361653232936,0.9952932000160216,,High,,,,
0.2599499576278598,0.46002078,0.5398265653868293,0.0017826619045337,0.995299220085144,,High,,,,
0.2682379546792633,0.46002078,0.5061844926777439,0.0039633067687368,0.9952955842018129,,High,,,,
0.2765259721469167,0.46002078,0.5234157793773193,0.0086264940631874,0.9952933192253112,,High,,,,
0.2831736256024306,0.46002078,0.6911091504337036,0.0097973384871529,0.995288074016571,,High,,,,
0.2859362912862317,0.46002078,0.4737970994930948,0.0023762344717043,0.9952911734580994,,High,,,,
0.2887853177069875,0.46002078,0.546905816855815,0.0017228207747707,0.9952876567840576,,High,,,,
0.2895622989283301,0.46002078,0.5127330034851183,0.0232518081256939,0.9952781796455384,,High,,,,
0.2930156259290191,0.46002078,0.5588827654268244,0.0069456761700723,0.9952810406684875,,High,,,,
0.2934472867000428,0.46002078,0.5843981505997362,0.0138178237165539,0.9952921867370604,,High,,,,
0.2975913158501193,0.46002078,0.5522024728625183,0.0012722685719325,0.9952846765518188,,High,,,,
0.2993179385179641,0.46002078,0.5018262869765748,0.0167843707319614,0.9952822923660278,,High,,,,
